dominio,scraped_at,id,nombre,foto,estado,urgente,caso_especial,clase,desde,sexo,edad,nacimiento,raza,tamano,peso,chip,situacion,localidad,salud,descripcion
adoptamics.org,2018-04-15 21:25:52.797800,2896,Rocco,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,13-3-2018,Macho,9 años y 8 meses,8/2008,Labrador,Grande,"29,5 kg",NA,NA,Novelda (Alicante),En tratamiento por la nariz y úlcera.,"La familia de Rocco se puso en contacto con nosotros porque se sentían culpables por no poder atender al perrito como se merecía. Les ofrecimos buscar un nuevo hogar para él y esperamos conseguirlo, porque es un perro maravilloso que se merece el cielo."
adoptamics.org,2018-04-15 21:25:52.810488,2897,Dana,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,22-3-2018,Hembra,7 meses y 14 días,9/2017,Bodeguero ratonero,Pequeño,5 kg (19.03.2018),NA,NA,La Romana (Alicante),NA,"Dana fue encontrada hace unas semanas en la carretera, donde corría mucho peligro de atropello. La pobre estaba muy asustada, pero en cuanto su rescatadora le ayudó, se lanzó a sus brazos moviendo el rabito a toda velocidad."
adoptamics.org,2018-04-15 21:25:52.823852,2898,Morenico,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,22-3-2018,Macho,2 años y 5 meses,10/2015,NA,Mediano,6 kg,NA,NA,NA,NA,"Morenico fue encontrado en la calle y derivado a la protectora de Elda. Pero poco tiempo después una buena persona se ofreció para acogerlo en casa, y gracias a ello podemos ahora ofrecerle la oportunidad de encontrar un buen hogar."
adoptamics.org,2018-04-15 21:25:52.836536,2903,Wakanda,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,26-3-2018,Hembra,3 años y 1 mes,3/2015,Cruce Beagle,Pequeño,10 kg,NA,NA,NA,NA,"Wakanda fue encontrada en la carretera de Aspe, donde seguramente fue abandonada. Estaba sucia y con muchos parásitos, y su rescatadora se ha ocupado de ofrecerle los cuidados y tratamientos oportunos para que recupere la buena salud. Pasado un tiempo Wakanda es una perrita nueva, saludable y muy alegre, que está dispuesta a hacer feliz a aquella familia que le preste una oportunidad."
protectora-apadac.org,2018-04-15 21:25:53.033923,2636,SR WILSON,http://protectora-apadac.org/_mibambu/_apadac/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,2-10-2016,Macho,8 años y 9 meses,6/2009,MESTIZO,Pequeño,NA,NA,NA,Callosa de Segura (Alicante),POSITIVO EN FIV,"Al señor Wilson lo dejaron en la puerta de la protectora junto a otros tres gatitos, ha dado positivo en FIV y se le tuvo que operar de un ojito que perdió ya que lo tenia muy mal, parece que todos vienen de una casa, Wilson es especialmente cariñoso, va detras de la gente pidiendo mimos y es muy cariñoso con sus compañeros, es un gato mayor que posiblemente ha recibido mucho cariño que ahora le han quitado."
protectora-apadac.org,2018-04-15 21:25:53.047426,2677,GATOS EN ACOGIDA EN BENIJOFAR,http://protectora-apadac.org/_mibambu/_apadac/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,7-11-2016,Hembra,2 años y 4 meses,11/2015,MESTIZO,Mediano,NA,NA,NA,Callosa de Segura (Alicante),BUENA,APADAC SÓLO DIFUNDE
protectora-apadac.org,2018-04-15 21:25:53.062579,2682,PABLO,http://protectora-apadac.org/_mibambu/_apadac/imas/flecha_anterior.jpg,en adopción,SI,NO,Gato,2-12-2016,Hembra,1 año y 11 meses,5/2016,MESTIZO,Mediano,NA,NA,NA,Callosa de Segura (Alicante),BUENA,"Os presento a PABLO, ..un cielo de animal, muy bueno y tranquilo, pero es muy miedoso. Llego hace un os siete meses siendo un bebe y se ha convertido en un gato hermoso, ha estado muy malito ya que que llego muy desnutrido y resfriado de pequeñin. Le encanta dormir acompañado por cualquiera de sus amig@s felinos y sentirse protegido..."
protectora-apadac.org,2018-04-15 21:25:53.080048,2691,MARK,imas/animales/_2691/a_26911482431779.jpg,en adopción,NO,NO,Gato,22-12-2016,Macho,1 año y 3 meses,12/2016,MESTIZO,Mediano,NA,NA,NA,Callosa de Segura (Alicante),BUENA-TESTADO-CASTRADO,"MARKes una gato cariñoso y jugueton. Es joven y le gusta jugar mucho con los otros gatos, y lo que más le gusta es dormir al sol."
protectora-apadac.org,2018-04-15 21:25:53.093329,2734,CHAN,http://protectora-apadac.org/_mibambu/_apadac/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,7-5-2017,Macho,1 año,3/2017,MESTIZO,Pequeño,NA,NA,NA,Callosa de Segura (Alicante),BUENA,"Este chiquitin busca familia, fruto de una camada abandonada, se encuentra acogido, está sanito y es muy cariñoso."
protectoradeayamonte.org,2018-04-15 21:25:53.119720,1303,ABIGAIL,http://protectoradeayamonte.org/_mibambu/_ayamonte/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,11-3-2018,Hembra,1 año y 9 meses,7/2016,Cruce,Grande,20 KILOS APROX,NA,Refugio,Ayamonte (Huelva),NA,EDAD APROX.
protectoradeayamonte.org,2018-04-15 21:25:53.133354,1304,AMBER,http://protectoradeayamonte.org/_mibambu/_ayamonte/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,11-3-2018,Hembra,9 meses y 14 días,7/2017,Cruce,Grande,NA,NA,Refugio,Ayamonte (Huelva),NA,EDAD APROX.
protectoradeayamonte.org,2018-04-15 21:25:53.148324,1305,LOLO,http://protectoradeayamonte.org/_mibambu/_ayamonte/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,11-3-2018,Macho,1 año y 1 mes,3/2017,PERRO DE AGUAS,Mediano,NA,NA,Refugio,Ayamonte (Huelva),NA,EDAD APROX.
protectoradeayamonte.org,2018-04-15 21:25:53.162202,1309,LEONA,http://protectoradeayamonte.org/_mibambu/_ayamonte/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,17-3-2018,Hembra,3 años y 1 mes,3/2015,SAN BERNARDO,Gigante,NA,NA,Refugio,Ayamonte (Huelva),NA,EDAD APROX.
protectoradeayamonte.org,2018-04-15 21:25:53.178679,1310,FURBY,http://protectoradeayamonte.org/_mibambu/_ayamonte/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,19-3-2018,Macho,2 años y 1 mes,3/2016,CRUCE PEKINES/POMERANIO,Mini,4 KILOS,NA,Refugio,Ayamonte (Huelva),NA,EDAD APROX. Fecha aproximada para adopcion: Finales de Abril según analíticas.
adopcioneslamadrilena.org,2018-04-15 21:25:53.209693,1386,Momo,http://adopcioneslamadrilena.org/_mibambu/_lamadrilena/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,23-9-2017,Macho,3 años y 6 meses,10/2014,NA,Mediano,NA,NA,Casa de acogida,Madrid (Madrid),"Sano, esterilizado y con chip.","Momo es un gatito precioso blanco, café y negro y con unos ojazos azules."
adopcioneslamadrilena.org,2018-04-15 21:25:53.226878,1388,Lolo,http://adopcioneslamadrilena.org/_mibambu/_lamadrilena/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,23-9-2017,Macho,2 años y 6 meses,9/2015,NA,Mediano,NA,NA,Casa de acogida,Madrid (Madrid),"Positivo en inmuno. Pero está perfecto, robusto y alegre.",Gatito rubio y blanco recogido de la calle.
adopcioneslamadrilena.org,2018-04-15 21:25:53.405847,1402,Camada de gatitos,http://adopcioneslamadrilena.org/_mibambu/_lamadrilena/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,18-10-2017,Macho,10 meses y 14 días,6/2017,NA,Mediano,NA,NA,Casa de acogida,Leganés (Madrid),NA,"Por medio de los cuidadores de una colonia, mi madre se ha estado responsabilizando de estos gatitos en casa casi desde recién nacidos y enfermos."
